AppID|AppName|NormAppName|UserName|ClusterName|Subscription|AppSubmitTime|AppStartTime|AppEndTime|AppWallClockTime|QueryID|AppQueryID|QueryStartTime|QueryEndTime|QueryWallClockTime|OperatorName|OperatorID|TreeLevel|ParentID|ChildCount|LogicalName|StrictSignature|NonStrictSignature|PRowCount|PExclusiveTime|PSerialTime|Parameters|Bytes|RowCount|ExclusiveTime|MaxMemory|InputCard|AvgRowLength|InputDataset
application_1642574874791_0004|Spark shell|Spark shell|sshuser|||0|1642575950732|1642576104281|153549|1|application_1642574874791_0004_1|1642576063907|1642576064804|897|WholeStageCodegenExec|1|0|0|1||||1|19|144|"{""codegenStageId"":2,""num-children"":1,""class"":""org.apache.spark.sql.execution.WholeStageCodegenExec"",""child"":0}"|0|0|19|0|-1|-1|
application_1642574874791_0004|Spark shell|Spark shell|sshuser|||0|1642575950732|1642576104281|153549|1|application_1642574874791_0004_1|1642576063907|1642576064804|897|HashAggregateExec|2|1|1|1|Aggregate|18446744072707060496|1593761760087311271|1|18|144|"{""aggregateExpressions"":[[{""mode"":{""object"":""org.apache.spark.sql.catalyst.expressions.aggregate.Final$""},""resultId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":17,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""num-children"":1,""isDistinct"":false,""aggregateFunction"":0,""class"":""org.apache.spark.sql.catalyst.expressions.aggregate.AggregateExpression""},{""children"":[0],""num-children"":1,""class"":""org.apache.spark.sql.catalyst.expressions.aggregate.Count""},{""num-children"":0,""dataType"":""integer"",""class"":""org.apache.spark.sql.catalyst.expressions.Literal"",""value"":""1""}]],""num-children"":1,""groupingExpressions"":[],""initialInputBufferOffset"":0,""resultExpressions"":[[{""num-children"":1,""qualifier"":[],""name"":""count(1)"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":29,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.Alias"",""child"":0,""explicitMetadata"":{}},{""metadata"":{},""nullable"":false,""num-children"":0,""dataType"":""long"",""qualifier"":[],""name"":""count(1)"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":17,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""}]],""requiredChildDistributionExpressions"":[],""class"":""org.apache.spark.sql.execution.aggregate.HashAggregateExec"",""aggregateAttributes"":[[{""metadata"":{},""nullable"":false,""num-children"":0,""dataType"":""long"",""qualifier"":[],""name"":""count(1)"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":17,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""}]],""child"":0}"|0|1|18|0|-1|-1|
application_1642574874791_0004|Spark shell|Spark shell|sshuser|||0|1642575950732|1642576104281|153549|1|application_1642574874791_0004_1|1642576063907|1642576064804|897|InputAdapter|3|2|2|1||||2|0|126|"{""num-children"":1,""class"":""org.apache.spark.sql.execution.InputAdapter"",""child"":0}"|0|0|0|0|-1|-1|
application_1642574874791_0004|Spark shell|Spark shell|sshuser|||0|1642575950732|1642576104281|153549|1|application_1642574874791_0004_1|1642576063907|1642576064804|897|ShuffleExchangeExec|4|3|3|1||||2|0|126|"{""newPartitioning"":{""object"":""org.apache.spark.sql.catalyst.plans.physical.SinglePartition$""},""num-children"":1,""class"":""org.apache.spark.sql.execution.exchange.ShuffleExchangeExec"",""child"":0}"|29|0|0|0|-1|-1|
application_1642574874791_0004|Spark shell|Spark shell|sshuser|||0|1642575950732|1642576104281|153549|1|application_1642574874791_0004_1|1642576063907|1642576064804|897|WholeStageCodegenExec|5|4|4|1||||2|127|126|"{""codegenStageId"":1,""num-children"":1,""class"":""org.apache.spark.sql.execution.WholeStageCodegenExec"",""child"":0}"|0|0|127|0|-1|-1|
application_1642574874791_0004|Spark shell|Spark shell|sshuser|||0|1642575950732|1642576104281|153549|1|application_1642574874791_0004_1|1642576063907|1642576064804|897|HashAggregateExec|6|5|5|1||||2|126|126|"{""aggregateExpressions"":[[{""mode"":{""object"":""org.apache.spark.sql.catalyst.expressions.aggregate.Partial$""},""resultId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":17,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""num-children"":1,""isDistinct"":false,""aggregateFunction"":0,""class"":""org.apache.spark.sql.catalyst.expressions.aggregate.AggregateExpression""},{""children"":[0],""num-children"":1,""class"":""org.apache.spark.sql.catalyst.expressions.aggregate.Count""},{""num-children"":0,""dataType"":""integer"",""class"":""org.apache.spark.sql.catalyst.expressions.Literal"",""value"":""1""}]],""num-children"":1,""groupingExpressions"":[],""initialInputBufferOffset"":0,""resultExpressions"":[[{""metadata"":{},""nullable"":false,""num-children"":0,""dataType"":""long"",""qualifier"":[],""name"":""count"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":32,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""}]],""class"":""org.apache.spark.sql.execution.aggregate.HashAggregateExec"",""aggregateAttributes"":[[{""metadata"":{},""nullable"":false,""num-children"":0,""dataType"":""long"",""qualifier"":[],""name"":""count"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":31,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""}]],""child"":0}"|0|2|126|0|-1|-1|
application_1642574874791_0004|Spark shell|Spark shell|sshuser|||0|1642575950732|1642576104281|153549|1|application_1642574874791_0004_1|1642576063907|1642576064804|897|InputAdapter|7|6|6|1||||59793|0|0|"{""num-children"":1,""class"":""org.apache.spark.sql.execution.InputAdapter"",""child"":0}"|0|0|0|0|-1|-1|
application_1642574874791_0004|Spark shell|Spark shell|sshuser|||0|1642575950732|1642576104281|153549|1|application_1642574874791_0004_1|1642576063907|1642576064804|897|HiveTableScanExec|8|7|7|0|HiveTableRelation|18446744072324314892|18446744073121651310|59793|0|0|"{""requestedAttributes"":[],""sparkSession"":null,""num-children"":0,""partitionPruningPred"":[],""class"":""org.apache.spark.sql.hive.execution.HiveTableScanExec"",""relation"":[{""tableMeta"":{""schema"":{""type"":""struct"",""fields"":[{""metadata"":{},""nullable"":true,""name"":""ClientId"",""type"":""string""},{""metadata"":{},""nullable"":true,""name"":""QueryTime"",""type"":""string""},{""metadata"":{},""nullable"":true,""name"":""Market"",""type"":""string""},{""metadata"":{},""nullable"":true,""name"":""DevicePlatform"",""type"":""string""},{""metadata"":{},""nullable"":true,""name"":""DeviceMake"",""type"":""string""},{""metadata"":{},""nullable"":true,""name"":""DeviceModel"",""type"":""string""},{""metadata"":{},""nullable"":true,""name"":""State"",""type"":""string""},{""metadata"":{},""nullable"":true,""name"":""Country"",""type"":""string""},{""metadata"":{},""nullable"":true,""name"":""QueryDwellTime"",""type"":""double""},{""metadata"":{},""nullable"":true,""name"":""SessionId"",""type"":""long""},{""metadata"":{},""nullable"":true,""name"":""SessionPageViewOrder"",""type"":""long""}]},""owner"":""root"",""createVersion"":""2.4.4.4.1.8.19"",""identifier"":{""database"":""default"",""table"":""hivesampletable"",""product-class"":""org.apache.spark.sql.catalyst.TableIdentifier""},""lastAccessTime"":0,""unsupportedFeatures"":[],""schemaPreservesCase"":true,""storage"":{""serde"":""org.apache.hadoop.hive.serde2.lazy.LazySimpleSerDe"",""compressed"":false,""locationUri"":null,""inputFormat"":""org.apache.hadoop.mapred.TextInputFormat"",""outputFormat"":""org.apache.hadoop.hive.ql.io.HiveIgnoreKeyTextOutputFormat"",""properties"":null,""product-class"":""org.apache.spark.sql.catalyst.catalog.CatalogStorageFormat""},""tableType"":{""name"":""MANAGED"",""product-class"":""org.apache.spark.sql.catalyst.catalog.CatalogTableType""},""partitionColumnNames"":[],""provider"":""hive"",""createTime"":1642575337000,""stats"":null,""ignoredProperties"":null,""properties"":null,""tracksPartitionsInCatalog"":true,""product-class"":""org.apache.spark.sql.catalyst.catalog.CatalogTable""},""dataCols"":[[{""metadata"":{},""nullable"":true,""num-children"":0,""dataType"":""string"",""qualifier"":[],""name"":""ClientId"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":18,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""}],[{""metadata"":{},""nullable"":true,""num-children"":0,""dataType"":""string"",""qualifier"":[],""name"":""QueryTime"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":19,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""}],[{""metadata"":{},""nullable"":true,""num-children"":0,""dataType"":""string"",""qualifier"":[],""name"":""Market"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":20,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""}],[{""metadata"":{},""nullable"":true,""num-children"":0,""dataType"":""string"",""qualifier"":[],""name"":""DevicePlatform"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":21,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""}],[{""metadata"":{},""nullable"":true,""num-children"":0,""dataType"":""string"",""qualifier"":[],""name"":""DeviceMake"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":22,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""}],[{""metadata"":{},""nullable"":true,""num-children"":0,""dataType"":""string"",""qualifier"":[],""name"":""DeviceModel"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":23,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""}],[{""metadata"":{},""nullable"":true,""num-children"":0,""dataType"":""string"",""qualifier"":[],""name"":""State"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":24,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""}],[{""metadata"":{},""nullable"":true,""num-children"":0,""dataType"":""string"",""qualifier"":[],""name"":""Country"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":25,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""}],[{""metadata"":{},""nullable"":true,""num-children"":0,""dataType"":""double"",""qualifier"":[],""name"":""QueryDwellTime"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":26,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""}],[{""metadata"":{},""nullable"":true,""num-children"":0,""dataType"":""long"",""qualifier"":[],""name"":""SessionId"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":27,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""}],[{""metadata"":{},""nullable"":true,""num-children"":0,""dataType"":""long"",""qualifier"":[],""name"":""SessionPageViewOrder"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":28,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""}]],""num-children"":0,""partitionCols"":[],""class"":""org.apache.spark.sql.catalyst.catalog.HiveTableRelation""}]}"|0|59793|0|0|-1|-1|
application_1642574874791_0004|Spark shell|Spark shell|sshuser|||0|1642575950732|1642576104281|153549|2|application_1642574874791_0004_2|1642576066895|1642576073456|6561|CollectLimitExec|1|0|0|1|GlobalLimit|4046812779972629486|8748948180452905684|16|0|1134|"{""num-children"":1,""limit"":21,""class"":""org.apache.spark.sql.execution.CollectLimitExec"",""child"":0}"|0|0|0|0|-1|-1|
application_1642574874791_0004|Spark shell|Spark shell|sshuser|||0|1642575950732|1642576104281|153549|2|application_1642574874791_0004_2|1642576066895|1642576073456|6561|WholeStageCodegenExec|2|1|1|1||||16|528|1134|"{""codegenStageId"":2,""num-children"":1,""class"":""org.apache.spark.sql.execution.WholeStageCodegenExec"",""child"":0}"|0|0|528|0|-1|-1|
application_1642574874791_0004|Spark shell|Spark shell|sshuser|||0|1642575950732|1642576104281|153549|2|application_1642574874791_0004_2|1642576066895|1642576073456|6561|HashAggregateExec|3|2|2|1|Aggregate|18446744073355763116|18446744073621796959|16|-162|1134|"{""aggregateExpressions"":[],""num-children"":1,""groupingExpressions"":[[{""metadata"":{},""nullable"":true,""num-children"":0,""dataType"":""string"",""qualifier"":""[default, hivesampletable]"",""name"":""market"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":36,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""}]],""initialInputBufferOffset"":1,""resultExpressions"":[[{""metadata"":{},""nullable"":true,""num-children"":0,""dataType"":""string"",""qualifier"":""[default, hivesampletable]"",""name"":""market"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":36,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""}]],""requiredChildDistributionExpressions"":[[{""metadata"":{},""nullable"":true,""num-children"":0,""dataType"":""string"",""qualifier"":""[default, hivesampletable]"",""name"":""market"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":36,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""}]],""class"":""org.apache.spark.sql.execution.aggregate.HashAggregateExec"",""aggregateAttributes"":[],""child"":0}"|0|16|-162|1126170423|-1|-1|
application_1642574874791_0004|Spark shell|Spark shell|sshuser|||0|1642575950732|1642576104281|153549|2|application_1642574874791_0004_2|1642576066895|1642576073456|6561|InputAdapter|4|3|3|1||||23|0|1296|"{""num-children"":1,""class"":""org.apache.spark.sql.execution.InputAdapter"",""child"":0}"|0|0|0|0|-1|-1|
application_1642574874791_0004|Spark shell|Spark shell|sshuser|||0|1642575950732|1642576104281|153549|2|application_1642574874791_0004_2|1642576066895|1642576073456|6561|ShuffleExchangeExec|5|4|4|1||||23|0|1296|"{""newPartitioning"":[{""num-children"":1,""numPartitions"":200,""class"":""org.apache.spark.sql.catalyst.plans.physical.HashPartitioning"",""expressions"":[0]},{""metadata"":{},""nullable"":true,""num-children"":0,""dataType"":""string"",""qualifier"":""[default, hivesampletable]"",""name"":""market"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":36,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""}],""num-children"":1,""class"":""org.apache.spark.sql.execution.exchange.ShuffleExchangeExec"",""child"":0}"|549|0|0|0|-1|-1|
application_1642574874791_0004|Spark shell|Spark shell|sshuser|||0|1642575950732|1642576104281|153549|2|application_1642574874791_0004_2|1642576066895|1642576073456|6561|WholeStageCodegenExec|6|5|5|1||||23|1296|1296|"{""codegenStageId"":1,""num-children"":1,""class"":""org.apache.spark.sql.execution.WholeStageCodegenExec"",""child"":0}"|0|0|1296|0|-1|-1|
application_1642574874791_0004|Spark shell|Spark shell|sshuser|||0|1642575950732|1642576104281|153549|2|application_1642574874791_0004_2|1642576066895|1642576073456|6561|HashAggregateExec|7|6|6|1||||23|720|1296|"{""aggregateExpressions"":[],""num-children"":1,""groupingExpressions"":[[{""metadata"":{},""nullable"":true,""num-children"":0,""dataType"":""string"",""qualifier"":""[default, hivesampletable]"",""name"":""market"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":36,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""}]],""initialInputBufferOffset"":0,""resultExpressions"":[[{""metadata"":{},""nullable"":true,""num-children"":0,""dataType"":""string"",""qualifier"":""[default, hivesampletable]"",""name"":""market"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":36,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""}]],""class"":""org.apache.spark.sql.execution.aggregate.HashAggregateExec"",""aggregateAttributes"":[],""child"":0}"|0|23|720|134742013|-1|-1|
application_1642574874791_0004|Spark shell|Spark shell|sshuser|||0|1642575950732|1642576104281|153549|2|application_1642574874791_0004_2|1642576066895|1642576073456|6561|ProjectExec|8|7|7|1||||1185|288|576|"{""projectList"":[[{""metadata"":{},""nullable"":true,""num-children"":0,""dataType"":""string"",""qualifier"":""[default, hivesampletable]"",""name"":""market"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":36,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""}]],""num-children"":1,""class"":""org.apache.spark.sql.execution.ProjectExec"",""child"":0}"|0|0|0|0|-1|-1|
application_1642574874791_0004|Spark shell|Spark shell|sshuser|||0|1642575950732|1642576104281|153549|2|application_1642574874791_0004_2|1642576066895|1642576073456|6561|FilterExec|9|8|8|1|Filter|18446744071889497700|9409467400931056980|1185|288|288|"{""condition"":[{""left"":0,""num-children"":2,""right"":1,""class"":""org.apache.spark.sql.catalyst.expressions.And""},{""num-children"":1,""class"":""org.apache.spark.sql.catalyst.expressions.IsNotNull"",""child"":0},{""metadata"":{},""nullable"":true,""num-children"":0,""dataType"":""string"",""qualifier"":""[default, hivesampletable]"",""name"":""querytime"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":35,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""},{""left"":0,""num-children"":2,""right"":1,""class"":""org.apache.spark.sql.catalyst.expressions.StartsWith""},{""metadata"":{},""nullable"":true,""num-children"":0,""dataType"":""string"",""qualifier"":""[default, hivesampletable]"",""name"":""querytime"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":35,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""},{""num-children"":0,""dataType"":""string"",""class"":""org.apache.spark.sql.catalyst.expressions.Literal"",""value"":""11""}],""num-children"":1,""class"":""org.apache.spark.sql.execution.FilterExec"",""child"":0}"|0|1185|0|0|-1|-1|
application_1642574874791_0004|Spark shell|Spark shell|sshuser|||0|1642575950732|1642576104281|153549|2|application_1642574874791_0004_2|1642576066895|1642576073456|6561|InputAdapter|10|9|9|1||||59793|0|0|"{""num-children"":1,""class"":""org.apache.spark.sql.execution.InputAdapter"",""child"":0}"|0|0|0|0|-1|-1|
application_1642574874791_0004|Spark shell|Spark shell|sshuser|||0|1642575950732|1642576104281|153549|2|application_1642574874791_0004_2|1642576066895|1642576073456|6561|HiveTableScanExec|11|10|10|0|HiveTableRelation|18446744072324314892|18446744073121651310|59793|0|0|"{""requestedAttributes"":[[{""metadata"":{},""nullable"":true,""num-children"":0,""dataType"":""string"",""qualifier"":""[default, hivesampletable]"",""name"":""market"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":36,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""}],[{""metadata"":{},""nullable"":true,""num-children"":0,""dataType"":""string"",""qualifier"":""[default, hivesampletable]"",""name"":""querytime"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":35,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""}]],""sparkSession"":null,""num-children"":0,""partitionPruningPred"":[],""class"":""org.apache.spark.sql.hive.execution.HiveTableScanExec"",""relation"":[{""tableMeta"":{""schema"":{""type"":""struct"",""fields"":[{""metadata"":{},""nullable"":true,""name"":""ClientId"",""type"":""string""},{""metadata"":{},""nullable"":true,""name"":""QueryTime"",""type"":""string""},{""metadata"":{},""nullable"":true,""name"":""Market"",""type"":""string""},{""metadata"":{},""nullable"":true,""name"":""DevicePlatform"",""type"":""string""},{""metadata"":{},""nullable"":true,""name"":""DeviceMake"",""type"":""string""},{""metadata"":{},""nullable"":true,""name"":""DeviceModel"",""type"":""string""},{""metadata"":{},""nullable"":true,""name"":""State"",""type"":""string""},{""metadata"":{},""nullable"":true,""name"":""Country"",""type"":""string""},{""metadata"":{},""nullable"":true,""name"":""QueryDwellTime"",""type"":""double""},{""metadata"":{},""nullable"":true,""name"":""SessionId"",""type"":""long""},{""metadata"":{},""nullable"":true,""name"":""SessionPageViewOrder"",""type"":""long""}]},""owner"":""root"",""createVersion"":""2.4.4.4.1.8.19"",""identifier"":{""database"":""default"",""table"":""hivesampletable"",""product-class"":""org.apache.spark.sql.catalyst.TableIdentifier""},""lastAccessTime"":0,""unsupportedFeatures"":[],""schemaPreservesCase"":true,""storage"":{""serde"":""org.apache.hadoop.hive.serde2.lazy.LazySimpleSerDe"",""compressed"":false,""locationUri"":null,""inputFormat"":""org.apache.hadoop.mapred.TextInputFormat"",""outputFormat"":""org.apache.hadoop.hive.ql.io.HiveIgnoreKeyTextOutputFormat"",""properties"":null,""product-class"":""org.apache.spark.sql.catalyst.catalog.CatalogStorageFormat""},""tableType"":{""name"":""MANAGED"",""product-class"":""org.apache.spark.sql.catalyst.catalog.CatalogTableType""},""partitionColumnNames"":[],""provider"":""hive"",""createTime"":1642575337000,""stats"":null,""ignoredProperties"":null,""properties"":null,""tracksPartitionsInCatalog"":true,""product-class"":""org.apache.spark.sql.catalyst.catalog.CatalogTable""},""dataCols"":[[{""metadata"":{},""nullable"":true,""num-children"":0,""dataType"":""string"",""qualifier"":[],""name"":""ClientId"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":34,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""}],[{""metadata"":{},""nullable"":true,""num-children"":0,""dataType"":""string"",""qualifier"":[],""name"":""QueryTime"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":35,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""}],[{""metadata"":{},""nullable"":true,""num-children"":0,""dataType"":""string"",""qualifier"":[],""name"":""Market"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":36,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""}],[{""metadata"":{},""nullable"":true,""num-children"":0,""dataType"":""string"",""qualifier"":[],""name"":""DevicePlatform"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":37,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""}],[{""metadata"":{},""nullable"":true,""num-children"":0,""dataType"":""string"",""qualifier"":[],""name"":""DeviceMake"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":38,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""}],[{""metadata"":{},""nullable"":true,""num-children"":0,""dataType"":""string"",""qualifier"":[],""name"":""DeviceModel"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":39,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""}],[{""metadata"":{},""nullable"":true,""num-children"":0,""dataType"":""string"",""qualifier"":[],""name"":""State"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":40,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""}],[{""metadata"":{},""nullable"":true,""num-children"":0,""dataType"":""string"",""qualifier"":[],""name"":""Country"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":41,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""}],[{""metadata"":{},""nullable"":true,""num-children"":0,""dataType"":""double"",""qualifier"":[],""name"":""QueryDwellTime"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":42,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""}],[{""metadata"":{},""nullable"":true,""num-children"":0,""dataType"":""long"",""qualifier"":[],""name"":""SessionId"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":43,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""}],[{""metadata"":{},""nullable"":true,""num-children"":0,""dataType"":""long"",""qualifier"":[],""name"":""SessionPageViewOrder"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":44,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""}]],""num-children"":0,""partitionCols"":[],""class"":""org.apache.spark.sql.catalyst.catalog.HiveTableRelation""}]}"|0|59793|0|0|-1|-1|
application_1642574874791_0004|Spark shell|Spark shell|sshuser|||0|1642575950732|1642576104281|153549|3|application_1642574874791_0004_3|1642576091790|1642576094000|2210|CollectLimitExec|1|0|0|1|GlobalLimit|11168268139808146975|8571229512820820102|28|0|510|"{""num-children"":1,""limit"":21,""class"":""org.apache.spark.sql.execution.CollectLimitExec"",""child"":0}"|0|0|0|0|-1|-1|
application_1642574874791_0004|Spark shell|Spark shell|sshuser|||0|1642575950732|1642576104281|153549|3|application_1642574874791_0004_3|1642576091790|1642576094000|2210|WholeStageCodegenExec|2|1|1|1||||28|142|510|"{""codegenStageId"":2,""num-children"":1,""class"":""org.apache.spark.sql.execution.WholeStageCodegenExec"",""child"":0}"|0|0|142|0|-1|-1|
