PrimaryKey|AppID|AppName|NormAppName|UserName|ClusterName|Subscription|AppSubmitTime|AppStartTime|AppEndTime|AppWallClockTime|QueryID|AppQueryID|QueryStartTime|QueryEndTime|QueryWallClockTime|OperatorName|OperatorID|TreeLevel|ParentID|ChildCount|LogicalName|StrictSignature|NonStrictSignature|PRowCount|PExclusiveTime|PSerialTime|Parameters|Bytes|RowCount|ExclusiveTime|MaxMemory|InputCard|AvgRowLength|InputDataset|VS_Weight|VS_Frequency|VS_JobRank|VS_Score|VS_QueryRank|
4|application_1642574874791_0004|Spark shell|Spark shell|sshuser|null|null|0|1642575950732|1642576104281|153549|0|application_1642574874791_0004_0|1642576050680|1642576062569|11889|HashAggregateExec|2|1|1|1|Aggregate|18446744072707060496|1593761760087311271|1|41|420|"{""aggregateExpressions"":[[{""mode"":{""object"":""org.apache.spark.sql.catalyst.expressions.aggregate.Final$""},""resultId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":0,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""num-children"":1,""isDistinct"":false,""aggregateFunction"":0,""class"":""org.apache.spark.sql.catalyst.expressions.aggregate.AggregateExpression""},{""children"":[0],""num-children"":1,""class"":""org.apache.spark.sql.catalyst.expressions.aggregate.Count""},{""num-children"":0,""dataType"":""integer"",""class"":""org.apache.spark.sql.catalyst.expressions.Literal"",""value"":""1""}]],""num-children"":1,""groupingExpressions"":[],""initialInputBufferOffset"":0,""resultExpressions"":[[{""num-children"":1,""qualifier"":[],""name"":""count(1)"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":12,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.Alias"",""child"":0,""explicitMetadata"":{}},{""metadata"":{},""nullable"":false,""num-children"":0,""dataType"":""long"",""qualifier"":[],""name"":""count(1)"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":0,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""}]],""requiredChildDistributionExpressions"":[],""class"":""org.apache.spark.sql.execution.aggregate.HashAggregateExec"",""aggregateAttributes"":[[{""metadata"":{},""nullable"":false,""num-children"":0,""dataType"":""long"",""qualifier"":[],""name"":""count(1)"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":0,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""}]],""child"":0}"|0|1|41|0|-1|-1|null|5|2|1|10.0|1
12|application_1642574874791_0004|Spark shell|Spark shell|sshuser|null|null|0|1642575950732|1642576104281|153549|1|application_1642574874791_0004_1|1642576063907|1642576064804|897|HashAggregateExec|2|1|1|1|Aggregate|18446744072707060496|1593761760087311271|1|18|144|"{""aggregateExpressions"":[[{""mode"":{""object"":""org.apache.spark.sql.catalyst.expressions.aggregate.Final$""},""resultId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":17,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""num-children"":1,""isDistinct"":false,""aggregateFunction"":0,""class"":""org.apache.spark.sql.catalyst.expressions.aggregate.AggregateExpression""},{""children"":[0],""num-children"":1,""class"":""org.apache.spark.sql.catalyst.expressions.aggregate.Count""},{""num-children"":0,""dataType"":""integer"",""class"":""org.apache.spark.sql.catalyst.expressions.Literal"",""value"":""1""}]],""num-children"":1,""groupingExpressions"":[],""initialInputBufferOffset"":0,""resultExpressions"":[[{""num-children"":1,""qualifier"":[],""name"":""count(1)"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":29,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.Alias"",""child"":0,""explicitMetadata"":{}},{""metadata"":{},""nullable"":false,""num-children"":0,""dataType"":""long"",""qualifier"":[],""name"":""count(1)"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":17,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""}]],""requiredChildDistributionExpressions"":[],""class"":""org.apache.spark.sql.execution.aggregate.HashAggregateExec"",""aggregateAttributes"":[[{""metadata"":{},""nullable"":false,""num-children"":0,""dataType"":""long"",""qualifier"":[],""name"":""count(1)"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":17,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""}]],""child"":0}"|0|1|18|0|-1|-1|null|5|2|1|10.0|1
27|application_1642574874791_0004|Spark shell|Spark shell|sshuser|null|null|0|1642575950732|1642576104281|153549|2|application_1642574874791_0004_2|1642576066895|1642576073456|6561|FilterExec|9|8|8|1|Filter|18446744071889497700|9409467400931056980|1185|288|288|"{""condition"":[{""left"":0,""num-children"":2,""right"":1,""class"":""org.apache.spark.sql.catalyst.expressions.And""},{""num-children"":1,""class"":""org.apache.spark.sql.catalyst.expressions.IsNotNull"",""child"":0},{""metadata"":{},""nullable"":true,""num-children"":0,""dataType"":""string"",""qualifier"":""[default, hivesampletable]"",""name"":""querytime"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":35,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""},{""left"":0,""num-children"":2,""right"":1,""class"":""org.apache.spark.sql.catalyst.expressions.StartsWith""},{""metadata"":{},""nullable"":true,""num-children"":0,""dataType"":""string"",""qualifier"":""[default, hivesampletable]"",""name"":""querytime"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":35,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""},{""num-children"":0,""dataType"":""string"",""class"":""org.apache.spark.sql.catalyst.expressions.Literal"",""value"":""11""}],""num-children"":1,""class"":""org.apache.spark.sql.execution.FilterExec"",""child"":0}"|0|1185|0|0|-1|-1|null|1|2|1|0.25|1
38|application_1642574874791_0004|Spark shell|Spark shell|sshuser|null|null|0|1642575950732|1642576104281|153549|3|application_1642574874791_0004_3|1642576091790|1642576094000|2210|FilterExec|9|8|8|1|Filter|18446744071889497700|9409467400931056980|1185|149|149|"{""condition"":[{""left"":0,""num-children"":2,""right"":1,""class"":""org.apache.spark.sql.catalyst.expressions.And""},{""num-children"":1,""class"":""org.apache.spark.sql.catalyst.expressions.IsNotNull"",""child"":0},{""metadata"":{},""nullable"":true,""num-children"":0,""dataType"":""string"",""qualifier"":""[default, hivesampletable]"",""name"":""querytime"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":51,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""},{""left"":0,""num-children"":2,""right"":1,""class"":""org.apache.spark.sql.catalyst.expressions.StartsWith""},{""metadata"":{},""nullable"":true,""num-children"":0,""dataType"":""string"",""qualifier"":""[default, hivesampletable]"",""name"":""querytime"",""exprId"":{""jvmId"":""f3214492-5a10-4d4a-b6d0-52a2499ec535"",""id"":51,""product-class"":""org.apache.spark.sql.catalyst.expressions.ExprId""},""class"":""org.apache.spark.sql.catalyst.expressions.AttributeReference""},{""num-children"":0,""dataType"":""string"",""class"":""org.apache.spark.sql.catalyst.expressions.Literal"",""value"":""11""}],""num-children"":1,""class"":""org.apache.spark.sql.execution.FilterExec"",""child"":0}"|0|1185|0|0|-1|-1|null|1|2|1|0.25|1
